batch_idx,layer_idx,seq_idx,num_tokens,orig_unique_experts,experts_preserved,experts_rerouted
100,,14,1,6,6,0
100,,15,1,6,5,1
100,,0,1,6,4,2
100,,1,1,6,5,1
100,,2,1,6,1,5
100,,3,1,6,4,2
100,,4,1,6,2,4
100,,5,1,6,5,1
100,,6,1,6,4,2
100,,7,1,6,4,2
100,,8,1,6,2,4
100,,9,1,6,1,5
100,,10,1,6,3,3
100,,11,1,6,1,5
100,,12,1,6,3,3
100,,13,1,6,2,4
100,,14,1,6,4,2
100,,15,1,6,5,1
100,,0,1,6,1,5
100,,1,1,6,1,5
100,,2,1,6,4,2
100,,3,1,6,4,2
100,,4,1,6,1,5
100,,5,1,6,5,1
100,,6,1,6,2,4
100,,7,1,6,1,5
100,,8,1,6,2,4
100,,9,1,6,0,6
100,,10,1,6,2,4
100,,11,1,6,2,4
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,2,4
100,,0,1,6,4,2
100,,1,1,6,1,5
100,,2,1,6,0,6
100,,3,1,6,5,1
100,,4,1,6,5,1
100,,5,1,6,4,2
100,,6,1,6,2,4
100,,7,1,6,1,5
100,,8,1,6,5,1
100,,9,1,6,1,5
100,,10,1,6,5,1
100,,11,1,6,1,5
100,,12,1,6,2,4
100,,13,1,6,5,1
100,,14,1,6,6,0
100,,15,1,6,4,2
100,,0,1,6,3,3
100,,1,1,6,3,3
100,,2,1,6,5,1
100,,3,1,6,2,4
100,,4,1,6,3,3
100,,5,1,6,3,3
100,,6,1,6,3,3
100,,7,1,6,1,5
100,,8,1,6,1,5
100,,9,1,6,5,1
100,,10,1,6,3,3
100,,11,1,6,2,4
100,,12,1,6,2,4
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,1,5
100,,0,1,6,2,4
100,,1,1,6,2,4
100,,2,1,6,1,5
100,,3,1,6,2,4
100,,4,1,6,1,5
100,,5,1,6,3,3
100,,6,1,6,1,5
100,,7,1,6,2,4
100,,8,1,6,4,2
100,,9,1,6,3,3
100,,10,1,6,2,4
100,,11,1,6,3,3
100,,12,1,6,5,1
100,,13,1,6,1,5
100,,14,1,6,3,3
100,,15,1,6,3,3
100,,0,1,6,4,2
100,,1,1,6,3,3
100,,2,1,6,3,3
100,,3,1,6,1,5
100,,4,1,6,4,2
100,,5,1,6,2,4
100,,6,1,6,3,3
100,,7,1,6,2,4
100,,8,1,6,1,5
100,,9,1,6,2,4
100,,10,1,6,3,3
100,,11,1,6,2,4
100,,12,1,6,3,3
100,,13,1,6,4,2
100,,14,1,6,5,1
100,,15,1,6,4,2
100,,0,1,6,6,0
100,,1,1,6,2,4
100,,2,1,6,3,3
100,,3,1,6,4,2
100,,4,1,6,2,4
100,,5,1,6,2,4
100,,6,1,6,5,1
100,,7,1,6,2,4
100,,8,1,6,2,4
100,,9,1,6,3,3
100,,10,1,6,4,2
100,,11,1,6,0,6
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,6,0
100,,15,1,6,1,5
100,,0,1,6,3,3
100,,1,1,6,2,4
100,,2,1,6,1,5
100,,3,1,6,2,4
100,,4,1,6,3,3
100,,5,1,6,0,6
100,,6,1,6,5,1
100,,7,1,6,0,6
100,,8,1,6,4,2
100,,9,1,6,3,3
100,,10,1,6,5,1
100,,11,1,6,3,3
100,,12,1,6,3,3
100,,13,1,6,6,0
100,,14,1,6,5,1
100,,15,1,6,6,0
100,,0,1,6,4,2
100,,1,1,6,2,4
100,,2,1,6,0,6
100,,3,1,6,0,6
100,,4,1,6,6,0
100,,5,1,6,3,3
100,,6,1,6,4,2
100,,7,1,6,2,4
100,,8,1,6,6,0
100,,9,1,6,4,2
100,,10,1,6,2,4
100,,11,1,6,3,3
100,,12,1,6,1,5
100,,13,1,6,4,2
100,,14,1,6,2,4
100,,15,1,6,4,2
100,,0,1,6,3,3
100,,1,1,6,1,5
100,,2,1,6,1,5
100,,3,1,6,5,1
100,,4,1,6,6,0
100,,5,1,6,5,1
100,,6,1,6,2,4
100,,7,1,6,2,4
100,,8,1,6,3,3
100,,9,1,6,3,3
100,,10,1,6,5,1
100,,11,1,6,1,5
100,,12,1,6,2,4
100,,13,1,6,5,1
100,,14,1,6,6,0
100,,15,1,6,5,1
100,,0,1,6,3,3
100,,1,1,6,3,3
100,,2,1,6,3,3
100,,3,1,6,3,3
100,,4,1,6,5,1
100,,5,1,6,3,3
100,,6,1,6,4,2
100,,7,1,6,1,5
100,,8,1,6,5,1
100,,9,1,6,5,1
100,,10,1,6,4,2
100,,11,1,6,1,5
100,,12,1,6,5,1
100,,13,1,6,4,2
100,,14,1,6,4,2
100,,15,1,6,3,3
100,,0,1,6,2,4
100,,1,1,6,3,3
100,,2,1,6,4,2
100,,3,1,6,3,3
100,,4,1,6,5,1
100,,5,1,6,2,4
100,,6,1,6,5,1
100,,7,1,6,4,2
100,,8,1,6,4,2
100,,9,1,6,5,1
100,,10,1,6,4,2
100,,11,1,6,3,3
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,5,1
100,,15,1,6,4,2
100,,0,1,6,3,3
100,,1,1,6,2,4
100,,2,1,6,3,3
100,,3,1,6,5,1
100,,4,1,6,6,0
100,,5,1,6,2,4
100,,6,1,6,4,2
100,,7,1,6,2,4
100,,8,1,6,4,2
100,,9,1,6,3,3
100,,10,1,6,4,2
100,,11,1,6,2,4
100,,12,1,6,5,1
100,,13,1,6,6,0
100,,14,1,6,4,2
100,,15,1,6,4,2
100,,0,1,6,4,2
100,,1,1,6,2,4
100,,2,1,6,5,1
100,,3,1,6,5,1
100,,4,1,6,5,1
100,,5,1,6,3,3
100,,6,1,6,6,0
100,,7,1,6,5,1
100,,8,1,6,3,3
100,,9,1,6,3,3
100,,10,1,6,4,2
100,,11,1,6,1,5
100,,12,1,6,6,0
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,5,1
100,,0,1,6,5,1
100,,1,1,6,2,4
100,,2,1,6,5,1
100,,3,1,6,4,2
100,,4,1,6,3,3
100,,5,1,6,3,3
100,,6,1,6,6,0
100,,7,1,6,3,3
100,,8,1,6,5,1
100,,9,1,6,5,1
100,,10,1,6,5,1
100,,11,1,6,1,5
100,,12,1,6,5,1
100,,13,1,6,4,2
100,,14,1,6,6,0
100,,15,1,6,5,1
100,,0,1,6,3,3
100,,1,1,6,1,5
100,,2,1,6,3,3
100,,3,1,6,5,1
100,,4,1,6,6,0
100,,5,1,6,5,1
100,,6,1,6,5,1
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,4,2
100,,10,1,6,6,0
100,,11,1,6,2,4
100,,12,1,6,5,1
100,,13,1,6,6,0
100,,14,1,6,4,2
100,,15,1,6,4,2
100,,0,1,6,3,3
100,,1,1,6,3,3
100,,2,1,6,5,1
100,,3,1,6,5,1
100,,4,1,6,3,3
100,,5,1,6,5,1
100,,6,1,6,5,1
100,,7,1,6,1,5
100,,8,1,6,4,2
100,,9,1,6,5,1
100,,10,1,6,4,2
100,,11,1,6,4,2
100,,12,1,6,4,2
100,,13,1,6,6,0
100,,14,1,6,6,0
100,,15,1,6,5,1
100,,0,1,6,4,2
100,,1,1,6,3,3
100,,2,1,6,3,3
100,,3,1,6,4,2
100,,4,1,6,4,2
100,,5,1,6,4,2
100,,6,1,6,6,0
100,,7,1,6,5,1
100,,8,1,6,3,3
100,,9,1,6,3,3
100,,10,1,6,4,2
100,,11,1,6,2,4
100,,12,1,6,5,1
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,5,1
100,,0,1,6,5,1
100,,1,1,6,5,1
100,,2,1,6,2,4
100,,3,1,6,2,4
100,,4,1,6,5,1
100,,5,1,6,1,5
100,,6,1,6,4,2
100,,7,1,6,0,6
100,,8,1,6,4,2
100,,9,1,6,5,1
100,,10,1,6,5,1
100,,11,1,6,2,4
100,,12,1,6,6,0
100,,13,1,6,5,1
100,,14,1,6,3,3
100,,15,1,6,5,1
100,,0,1,6,2,4
100,,1,1,6,3,3
100,,2,1,6,6,0
100,,3,1,6,5,1
100,,4,1,6,5,1
100,,5,1,6,4,2
100,,6,1,6,4,2
100,,7,1,6,4,2
100,,8,1,6,5,1
100,,9,1,6,3,3
100,,10,1,6,3,3
100,,11,1,6,3,3
100,,12,1,6,5,1
100,,13,1,6,6,0
100,,14,1,6,2,4
100,,15,1,6,5,1
100,,0,1,6,6,0
100,,1,1,6,6,0
100,,2,1,6,4,2
100,,3,1,6,5,1
100,,4,1,6,4,2
100,,5,1,6,6,0
100,,6,1,6,5,1
100,,7,1,6,5,1
100,,8,1,6,5,1
100,,9,1,6,4,2
100,,10,1,6,5,1
100,,11,1,6,4,2
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,2,4
100,,15,1,6,6,0
100,,0,1,6,4,2
100,,1,1,6,3,3
100,,2,1,6,5,1
100,,3,1,6,5,1
100,,4,1,6,5,1
100,,5,1,6,5,1
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,5,1
100,,9,1,6,4,2
100,,10,1,6,6,0
100,,11,1,6,0,6
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,4,2
100,,15,1,6,6,0
100,,0,1,6,5,1
100,,1,1,6,5,1
100,,2,1,6,5,1
100,,3,1,6,3,3
100,,4,1,6,5,1
100,,5,1,6,2,4
100,,6,1,6,5,1
100,,7,1,6,4,2
100,,8,1,6,4,2
100,,9,1,6,4,2
100,,10,1,6,6,0
100,,11,1,6,5,1
100,,12,1,6,5,1
100,,13,1,6,5,1
100,,14,1,6,1,5
100,,15,1,6,4,2
100,,0,1,6,4,2
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,5,1
100,,4,1,6,4,2
100,,5,1,6,4,2
100,,6,1,6,5,1
100,,7,1,6,4,2
100,,8,1,6,5,1
100,,9,1,6,1,5
100,,10,1,6,6,0
100,,11,1,6,2,4
100,,12,1,6,6,0
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,6,0
100,,0,1,6,4,2
100,,1,1,6,5,1
100,,2,1,6,5,1
100,,3,1,6,4,2
100,,4,1,6,2,4
100,,5,1,6,6,0
100,,6,1,6,5,1
100,,7,1,6,2,4
100,,8,1,6,4,2
100,,9,1,6,6,0
100,,10,1,6,4,2
100,,11,1,6,4,2
100,,12,1,6,6,0
100,,13,1,6,5,1
100,,14,1,6,3,3
100,,15,1,6,5,1
100,,0,1,6,5,1
100,,1,1,6,3,3
100,,2,1,6,6,0
100,,3,1,6,5,1
100,,4,1,6,4,2
100,,5,1,6,6,0
100,,6,1,6,5,1
100,,7,1,6,2,4
100,,8,1,6,3,3
100,,9,1,6,6,0
100,,10,1,6,5,1
100,,11,1,6,5,1
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,3,3
100,,0,1,6,6,0
100,,1,1,6,4,2
100,,2,1,6,4,2
100,,3,1,6,6,0
100,,4,1,6,5,1
100,,5,1,6,4,2
100,,6,1,6,6,0
100,,7,1,6,6,0
100,,8,1,6,4,2
100,,9,1,6,4,2
100,,10,1,6,5,1
100,,11,1,6,5,1
100,,12,1,6,3,3
100,,13,1,6,5,1
100,,14,1,6,3,3
100,,15,1,6,4,2
100,,0,1,6,5,1
100,,1,1,6,6,0
100,,2,1,6,5,1
100,,3,1,6,5,1
100,,4,1,6,2,4
100,,5,1,6,5,1
100,,6,1,6,5,1
100,,7,1,6,5,1
100,,8,1,6,3,3
100,,9,1,6,2,4
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,1,5
100,,15,1,6,4,2
100,,0,1,6,4,2
100,,1,1,6,4,2
100,,2,1,6,5,1
100,,3,1,6,5,1
100,,4,1,6,4,2
100,,5,1,6,2,4
100,,6,1,6,5,1
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,5,1
100,,10,1,6,5,1
100,,11,1,6,3,3
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,3,3
100,,15,1,6,4,2
100,,0,1,6,4,2
100,,1,1,6,3,3
100,,2,1,6,5,1
100,,3,1,6,6,0
100,,4,1,6,4,2
100,,5,1,6,3,3
100,,6,1,6,6,0
100,,7,1,6,4,2
100,,8,1,6,4,2
100,,9,1,6,3,3
100,,10,1,6,6,0
100,,11,1,6,5,1
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,5,1
100,,0,1,6,5,1
100,,1,1,6,3,3
100,,2,1,6,4,2
100,,3,1,6,4,2
100,,4,1,6,3,3
100,,5,1,6,4,2
100,,6,1,6,5,1
100,,7,1,6,6,0
100,,8,1,6,4,2
100,,9,1,6,4,2
100,,10,1,6,4,2
100,,11,1,6,4,2
100,,12,1,6,3,3
100,,13,1,6,6,0
100,,14,1,6,2,4
100,,15,1,6,6,0
100,,0,1,6,4,2
100,,1,1,6,5,1
100,,2,1,6,6,0
100,,3,1,6,5,1
100,,4,1,6,3,3
100,,5,1,6,3,3
100,,6,1,6,5,1
100,,7,1,6,6,0
100,,8,1,6,5,1
100,,9,1,6,3,3
100,,10,1,6,6,0
100,,11,1,6,4,2
100,,12,1,6,6,0
100,,13,1,6,5,1
100,,14,1,6,2,4
100,,15,1,6,3,3
100,,0,1,6,5,1
100,,1,1,6,6,0
100,,2,1,6,5,1
100,,3,1,6,2,4
100,,4,1,6,4,2
100,,5,1,6,4,2
100,,6,1,6,6,0
100,,7,1,6,3,3
100,,8,1,6,5,1
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,5,1
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,4,2
100,,15,1,6,4,2
100,,0,1,6,3,3
100,,1,1,6,5,1
100,,2,1,6,4,2
100,,3,1,6,5,1
100,,4,1,6,6,0
100,,5,1,6,4,2
100,,6,1,6,5,1
100,,7,1,6,4,2
100,,8,1,6,5,1
100,,9,1,6,4,2
100,,10,1,6,5,1
100,,11,1,6,6,0
100,,12,1,6,4,2
100,,13,1,6,4,2
100,,14,1,6,3,3
100,,15,1,6,4,2
100,,0,1,6,2,4
100,,1,1,6,5,1
100,,2,1,6,6,0
100,,3,1,6,6,0
100,,4,1,6,3,3
100,,5,1,6,4,2
100,,6,1,6,1,5
100,,7,1,6,1,5
100,,8,1,6,5,1
100,,9,1,6,6,0
100,,10,1,6,6,0
100,,11,1,6,4,2
100,,12,1,6,3,3
100,,13,1,6,3,3
100,,14,1,6,2,4
100,,15,1,6,5,1
100,,0,1,6,4,2
100,,1,1,6,5,1
100,,2,1,6,5,1
100,,3,1,6,6,0
100,,4,1,6,5,1
100,,5,1,6,4,2
100,,6,1,6,6,0
100,,7,1,6,4,2
100,,8,1,6,2,4
100,,9,1,6,1,5
100,,10,1,6,5,1
100,,11,1,6,4,2
100,,12,1,6,4,2
100,,13,1,6,5,1
100,,14,1,6,4,2
100,,15,1,6,6,0
100,,0,1,6,1,5
100,,1,1,6,6,0
100,,2,1,6,4,2
100,,3,1,6,5,1
100,,4,1,6,5,1
100,,5,1,6,3,3
100,,6,1,6,4,2
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,3,3
100,,10,1,6,6,0
100,,11,1,6,6,0
100,,12,1,6,3,3
100,,13,1,6,6,0
100,,14,1,6,3,3
100,,15,1,6,5,1
100,,0,1,6,4,2
100,,1,1,6,6,0
100,,2,1,6,2,4
100,,3,1,6,6,0
100,,4,1,6,4,2
100,,5,1,6,4,2
100,,6,1,6,4,2
100,,7,1,6,6,0
100,,8,1,6,2,4
100,,9,1,6,2,4
100,,10,1,6,5,1
100,,11,1,6,5,1
100,,12,1,6,5,1
100,,13,1,6,5,1
100,,14,1,6,3,3
100,,15,1,6,5,1
100,,0,1,6,4,2
100,,1,1,6,5,1
100,,2,1,6,4,2
100,,3,1,6,4,2
100,,4,1,6,5,1
100,,5,1,6,4,2
100,,6,1,6,3,3
100,,7,1,6,4,2
100,,8,1,6,5,1
100,,9,1,6,1,5
100,,10,1,6,4,2
100,,11,1,6,5,1
100,,12,1,6,3,3
100,,13,1,6,5,1
100,,14,1,6,6,0
100,,15,1,6,3,3
100,,0,1,6,3,3
100,,1,1,6,5,1
100,,2,1,6,3,3
100,,3,1,6,4,2
100,,4,1,6,2,4
100,,5,1,6,4,2
100,,6,1,6,5,1
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,2,4
100,,10,1,6,5,1
100,,11,1,6,6,0
100,,12,1,6,3,3
100,,13,1,6,5,1
100,,14,1,6,6,0
100,,15,1,6,6,0
100,,0,1,6,5,1
100,,1,1,6,3,3
100,,2,1,6,5,1
100,,3,1,6,6,0
100,,4,1,6,3,3
100,,5,1,6,4,2
100,,6,1,6,5,1
100,,7,1,6,3,3
100,,8,1,6,6,0
100,,9,1,6,3,3
100,,10,1,6,4,2
100,,11,1,6,4,2
100,,12,1,6,6,0
100,,13,1,6,6,0
100,,14,1,6,2,4
100,,15,1,6,4,2
100,,0,1,6,2,4
100,,1,1,6,4,2
100,,2,1,6,3,3
100,,3,1,6,5,1
100,,4,1,6,2,4
100,,5,1,6,5,1
100,,6,1,6,5,1
100,,7,1,6,4,2
100,,8,1,6,6,0
100,,9,1,6,4,2
100,,10,1,6,5,1
100,,11,1,6,4,2
100,,12,1,6,5,1
100,,13,1,6,4,2
100,,14,1,6,6,0
100,,15,1,6,4,2
100,,0,1,6,3,3
100,,1,1,6,5,1
100,,2,1,6,5,1
100,,3,1,6,5,1
100,,4,1,6,4,2
100,,5,1,6,5,1
100,,6,1,6,4,2
100,,7,1,6,6,0
100,,8,1,6,2,4
100,,9,1,6,2,4
100,,10,1,6,6,0
100,,11,1,6,5,1
100,,12,1,6,4,2
100,,13,1,6,4,2
100,,14,1,6,2,4
100,,15,1,6,4,2
100,,0,1,6,3,3
100,,1,1,6,4,2
100,,2,1,6,2,4
100,,3,1,6,4,2
100,,4,1,6,2,4
100,,5,1,6,3,3
100,,6,1,6,6,0
100,,7,1,6,5,1
100,,8,1,6,3,3
100,,9,1,6,2,4
100,,10,1,6,4,2
100,,11,1,6,5,1
100,,12,1,6,3,3
100,,13,1,6,2,4
100,,14,1,6,5,1
100,,15,1,6,2,4
100,,0,1,6,3,3
100,,1,1,6,4,2
100,,2,1,6,4,2
100,,3,1,6,2,4
100,,4,1,6,4,2
100,,5,1,6,2,4
100,,6,1,6,4,2
100,,7,1,6,1,5
100,,8,1,6,1,5
100,,9,1,6,1,5
100,,10,1,6,3,3
100,,11,1,6,4,2
100,,12,1,6,5,1
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,5,1
100,,0,1,6,4,2
100,,1,1,6,4,2
100,,2,1,6,3,3
100,,3,1,6,2,4
100,,4,1,6,3,3
100,,5,1,6,2,4
100,,6,1,6,4,2
100,,7,1,6,6,0
100,,8,1,6,5,1
100,,9,1,6,4,2
100,,10,1,6,6,0
100,,11,1,6,5,1
100,,12,1,6,4,2
100,,13,1,6,2,4
100,,14,1,6,4,2
100,,15,1,6,6,0
100,,0,1,6,2,4
100,,1,1,6,5,1
100,,2,1,6,5,1
100,,3,1,6,3,3
100,,4,1,6,4,2
100,,5,1,6,3,3
100,,6,1,6,1,5
100,,7,1,6,6,0
100,,8,1,6,6,0
100,,9,1,6,2,4
100,,10,1,6,4,2
100,,11,1,6,5,1
100,,12,1,6,3,3
100,,13,1,6,2,4
100,,14,1,6,3,3
100,,15,1,6,1,5
100,,0,1,6,2,4
100,,1,1,6,4,2
100,,2,1,6,4,2
100,,3,1,6,2,4
100,,4,1,6,1,5
100,,5,1,6,2,4
100,,6,1,6,3,3
100,,7,1,6,3,3
100,,8,1,6,4,2
100,,9,1,6,2,4
100,,10,1,6,3,3
100,,11,1,6,5,1
100,,12,1,6,3,3
100,,13,1,6,0,6
100,,14,1,6,4,2
100,,15,1,6,2,4
100,,0,1,6,2,4
100,,1,1,6,4,2
100,,2,1,6,3,3
100,,3,1,6,6,0
100,,4,1,6,1,5
100,,5,1,6,0,6
100,,6,1,6,5,1
100,,7,1,6,2,4
100,,8,1,6,3,3
100,,9,1,6,2,4
100,,10,1,6,6,0
100,,11,1,6,5,1
100,,12,1,6,6,0
100,,13,1,6,5,1
100,,14,1,6,6,0
100,,15,1,6,2,4
100,,0,1,6,1,5
100,,1,1,6,6,0
100,,2,1,6,3,3
100,,3,1,6,2,4
100,,4,1,6,3,3
100,,5,1,6,3,3
100,,6,1,6,5,1
100,,7,1,6,1,5
100,,8,1,6,3,3
100,,9,1,6,3,3
100,,10,1,6,3,3
100,,11,1,6,4,2
100,,12,1,6,3,3
100,,13,1,6,5,1
100,,14,1,6,3,3
100,,15,1,6,3,3
100,,0,1,6,1,5
100,,1,1,6,6,0
100,,2,1,6,6,0
100,,3,1,6,2,4
100,,4,1,6,1,5
100,,5,1,6,2,4
100,,6,1,6,6,0
100,,7,1,6,3,3
100,,8,1,6,2,4
100,,9,1,6,2,4
100,,10,1,6,6,0
100,,11,1,6,4,2
100,,12,1,6,5,1
100,,13,1,6,5,1
100,,14,1,6,5,1
100,,15,1,6,3,3
100,,0,1,6,2,4
100,,1,1,6,5,1
100,,2,1,6,2,4
100,,3,1,6,5,1
100,,4,1,6,3,3
100,,5,1,6,3,3
100,,6,1,6,2,4
100,,7,1,6,4,2
100,,8,1,6,2,4
100,,9,1,6,4,2
100,,10,1,6,4,2
100,,11,1,6,1,5
100,,12,1,6,5,1
100,,13,1,6,4,2
100,,14,1,6,3,3
100,,15,1,6,4,2
150,,0,1,6,2,4
150,,1,1,6,1,5
150,,2,1,6,3,3
150,,3,1,6,2,4
150,,4,1,6,0,6
150,,5,1,6,1,5
150,,6,1,6,3,3
150,,7,1,6,1,5
150,,8,1,6,3,3
150,,9,1,6,2,4
150,,10,1,6,1,5
150,,11,1,6,1,5
150,,12,1,6,1,5
150,,13,1,6,0,6
150,,14,1,6,0,6
150,,15,1,6,1,5
150,,0,1,6,2,4
150,,1,1,6,2,4
150,,2,1,6,0,6
150,,3,1,6,2,4
150,,4,1,6,1,5
150,,5,1,6,2,4
150,,6,1,6,1,5
150,,7,1,6,3,3
150,,8,1,6,3,3
150,,9,1,6,0,6
150,,10,1,6,2,4
150,,11,1,6,4,2
150,,12,1,6,0,6
150,,13,1,6,2,4
150,,14,1,6,0,6
150,,15,1,6,2,4
150,,0,1,6,2,4
150,,1,1,6,2,4
150,,2,1,6,1,5
150,,3,1,6,3,3
150,,4,1,6,2,4
150,,5,1,6,2,4
150,,6,1,6,1,5
150,,7,1,6,1,5
150,,8,1,6,1,5
150,,9,1,6,2,4
150,,10,1,6,1,5
150,,11,1,6,2,4
150,,12,1,6,4,2
150,,13,1,6,2,4
150,,14,1,6,2,4
150,,15,1,6,3,3
150,,0,1,6,3,3
150,,1,1,6,6,0
150,,2,1,6,1,5
150,,3,1,6,1,5
150,,4,1,6,5,1
150,,5,1,6,4,2
150,,6,1,6,4,2
150,,7,1,6,1,5
150,,8,1,6,3,3
150,,9,1,6,3,3
150,,10,1,6,1,5
150,,11,1,6,3,3
150,,12,1,6,1,5
150,,13,1,6,2,4
150,,14,1,6,0,6
150,,15,1,6,4,2
150,,0,1,6,2,4
150,,1,1,6,6,0
150,,2,1,6,2,4
150,,3,1,6,2,4
150,,4,1,6,5,1
150,,5,1,6,6,0
150,,6,1,6,4,2
150,,7,1,6,3,3
150,,8,1,6,1,5
150,,9,1,6,3,3
150,,10,1,6,3,3
150,,11,1,6,5,1
150,,12,1,6,3,3
150,,13,1,6,3,3
150,,14,1,6,1,5
150,,15,1,6,3,3
150,,0,1,6,3,3
150,,1,1,6,2,4
150,,2,1,6,2,4
150,,3,1,6,1,5
150,,4,1,6,2,4
150,,5,1,6,5,1
150,,6,1,6,2,4
150,,7,1,6,0,6
150,,8,1,6,3,3
150,,9,1,6,0,6
150,,10,1,6,1,5
150,,11,1,6,1,5
150,,12,1,6,1,5
150,,13,1,6,2,4
150,,14,1,6,1,5
150,,15,1,6,4,2
150,,0,1,6,4,2
150,,1,1,6,6,0
150,,2,1,6,5,1
150,,3,1,6,2,4
150,,4,1,6,5,1
150,,5,1,6,3,3
150,,6,1,6,2,4
150,,7,1,6,0,6
150,,8,1,6,2,4
150,,9,1,6,4,2
150,,10,1,6,2,4
150,,11,1,6,6,0
150,,12,1,6,4,2
150,,13,1,6,6,0
150,,14,1,6,0,6
150,,15,1,6,5,1
150,,0,1,6,2,4
150,,1,1,6,2,4
150,,2,1,6,5,1
150,,3,1,6,1,5
150,,4,1,6,3,3
150,,5,1,6,3,3
150,,6,1,6,5,1
150,,7,1,6,1,5
150,,8,1,6,2,4
150,,9,1,6,1,5
150,,10,1,6,1,5
150,,11,1,6,2,4
150,,12,1,6,4,2
150,,13,1,6,1,5
150,,14,1,6,1,5
150,,15,1,6,5,1
150,,0,1,6,4,2
150,,1,1,6,1,5
150,,2,1,6,2,4
150,,3,1,6,1,5
150,,4,1,6,4,2
150,,5,1,6,3,3
150,,6,1,6,2,4
150,,7,1,6,2,4
150,,8,1,6,2,4
150,,9,1,6,1,5
150,,10,1,6,3,3
150,,11,1,6,4,2
150,,12,1,6,3,3
150,,13,1,6,2,4
150,,14,1,6,3,3
150,,15,1,6,4,2
150,,0,1,6,0,6
150,,1,1,6,3,3
150,,2,1,6,3,3
150,,3,1,6,6,0
150,,4,1,6,4,2
150,,5,1,6,2,4
150,,6,1,6,2,4
150,,7,1,6,1,5
150,,8,1,6,2,4
150,,9,1,6,2,4
150,,10,1,6,1,5
150,,11,1,6,2,4
150,,12,1,6,1,5
150,,13,1,6,2,4
150,,14,1,6,3,3
150,,15,1,6,4,2
150,,0,1,6,4,2
150,,1,1,6,1,5
150,,2,1,6,4,2
150,,3,1,6,3,3
150,,4,1,6,5,1
150,,5,1,6,2,4
150,,6,1,6,2,4
150,,7,1,6,3,3
150,,8,1,6,0,6
150,,9,1,6,2,4
150,,10,1,6,2,4
150,,11,1,6,1,5
150,,12,1,6,2,4
150,,13,1,6,2,4
150,,14,1,6,2,4
150,,15,1,6,4,2
150,,0,1,6,2,4
150,,1,1,6,0,6
150,,2,1,6,4,2
150,,3,1,6,1,5
150,,4,1,6,4,2
150,,5,1,6,3,3
150,,6,1,6,4,2
150,,7,1,6,1,5
150,,8,1,6,2,4
150,,9,1,6,3,3
150,,10,1,6,1,5
150,,11,1,6,3,3
150,,12,1,6,4,2
150,,13,1,6,6,0
150,,14,1,6,2,4
150,,15,1,6,6,0
150,,0,1,6,3,3
150,,1,1,6,3,3
150,,2,1,6,6,0
150,,3,1,6,2,4
150,,4,1,6,2,4
150,,5,1,6,3,3
150,,6,1,6,4,2
150,,7,1,6,0,6
150,,8,1,6,3,3
150,,9,1,6,1,5
150,,10,1,6,2,4
150,,11,1,6,3,3
150,,12,1,6,4,2
150,,13,1,6,6,0
150,,14,1,6,5,1
150,,15,1,6,6,0
150,,0,1,6,2,4
150,,1,1,6,4,2
150,,2,1,6,5,1
150,,3,1,6,3,3
150,,4,1,6,3,3
150,,5,1,6,2,4
150,,6,1,6,4,2
150,,7,1,6,2,4
150,,8,1,6,3,3
150,,9,1,6,2,4
150,,10,1,6,2,4
150,,11,1,6,5,1
150,,12,1,6,5,1
150,,13,1,6,6,0
150,,14,1,6,1,5
150,,15,1,6,5,1
150,,0,1,6,1,5
150,,1,1,6,3,3
150,,2,1,6,1,5
150,,3,1,6,0,6
150,,4,1,6,1,5
150,,5,1,6,4,2
150,,6,1,6,1,5
150,,7,1,6,0,6
150,,8,1,6,2,4
150,,9,1,6,2,4
150,,10,1,6,2,4
150,,11,1,6,1,5
150,,12,1,6,5,1
150,,13,1,6,3,3
150,,14,1,6,4,2
