batch_idx,layer_idx,original_count,reduced_count,dropped_count,batch_size,reduction_ratio
0,,47,32,15,8,0.6809
0,,44,32,12,8,0.7273
0,,39,26,13,8,0.6667
0,,42,32,10,8,0.7619
0,,42,27,15,8,0.6429
0,,44,33,11,8,0.7500
0,,41,32,9,8,0.7805
0,,38,29,9,8,0.7632
0,,45,28,17,8,0.6222
0,,43,28,15,8,0.6512
0,,42,24,18,8,0.5714
0,,44,32,12,8,0.7273
0,,44,22,22,8,0.5000
0,,44,21,23,8,0.4773
0,,39,25,14,8,0.6410
0,,44,20,24,8,0.4545
0,,41,24,17,8,0.5854
0,,44,22,22,8,0.5000
0,,46,23,23,8,0.5000
0,,43,29,14,8,0.6744
0,,42,25,17,8,0.5952
0,,36,18,18,7,0.5000
0,,34,14,20,7,0.4118
0,,37,18,19,7,0.4865
0,,33,13,20,7,0.3939
0,,33,13,20,7,0.3939
0,,40,16,24,7,0.4000
0,,37,23,14,7,0.6216
0,,34,18,16,7,0.5294
0,,37,19,18,7,0.5135
0,,37,10,27,7,0.2703
0,,36,20,16,7,0.5556
0,,35,17,18,7,0.4857
0,,37,24,13,7,0.6486
0,,34,22,12,7,0.6471
0,,36,25,11,7,0.6944
0,,36,18,18,7,0.5000
0,,34,22,12,7,0.6471
0,,35,18,17,7,0.5143
0,,35,22,13,7,0.6286
0,,38,19,19,7,0.5000
0,,36,20,16,7,0.5556
0,,37,19,18,7,0.5135
0,,38,22,16,7,0.5789
0,,39,21,18,7,0.5385
0,,36,22,14,7,0.6111
0,,40,23,17,7,0.5750
0,,37,25,12,7,0.6757
0,,38,25,13,7,0.6579
0,,36,20,16,7,0.5556
0,,38,22,16,7,0.5789
0,,40,32,8,7,0.8000
0,,40,24,16,7,0.6000
0,,37,26,11,7,0.7027
0,,40,24,16,7,0.6000
0,,39,26,13,7,0.6667
0,,38,24,14,7,0.6316
0,,38,21,17,7,0.5526
0,,34,20,14,7,0.5882
0,,37,25,12,7,0.6757
0,,36,22,14,7,0.6111
0,,36,26,10,7,0.7222
0,,36,20,16,7,0.5556
0,,37,25,12,7,0.6757
0,,38,23,15,7,0.6053
0,,41,19,22,7,0.4634
0,,34,21,13,7,0.6176
0,,38,27,11,7,0.7105
0,,34,18,16,7,0.5294
0,,34,19,15,7,0.5588
0,,36,22,14,7,0.6111
0,,37,14,23,7,0.3784
0,,35,18,17,7,0.5143
0,,39,19,20,7,0.4872
0,,37,10,27,7,0.2703
0,,41,12,29,7,0.2927
0,,32,18,14,7,0.5625
0,,35,14,21,7,0.4000
0,,35,15,20,7,0.4286
0,,34,20,14,7,0.5882
0,,33,18,15,7,0.5455
0,,37,14,23,7,0.3784
0,,36,18,18,7,0.5000
0,,36,26,10,7,0.7222
0,,33,20,13,7,0.6061
0,,34,17,17,7,0.5000
0,,39,19,20,7,0.4872
0,,36,12,24,7,0.3333
0,,36,17,19,7,0.4722
0,,38,17,21,7,0.4474
0,,35,18,17,7,0.5143
0,,35,14,21,7,0.4000
0,,34,12,22,7,0.3529
0,,32,12,20,7,0.3750
0,,37,21,16,7,0.5676
0,,37,19,18,7,0.5135
0,,36,21,15,7,0.5833
0,,36,18,18,7,0.5000
0,,32,18,14,7,0.5625
0,,36,15,21,7,0.4167
0,,37,24,13,7,0.6486
0,,37,20,17,7,0.5405
0,,38,18,20,7,0.4737
0,,39,24,15,7,0.6154
0,,38,20,18,7,0.5263
0,,37,25,12,7,0.6757
0,,41,23,18,7,0.5610
0,,40,22,18,7,0.5500
0,,37,22,15,7,0.5946
0,,40,26,14,7,0.6500
0,,35,24,11,7,0.6857
0,,38,18,20,7,0.4737
0,,37,21,16,7,0.5676
0,,38,21,17,7,0.5526
0,,39,23,16,7,0.5897
0,,40,19,21,7,0.4750
0,,36,26,10,7,0.7222
0,,34,23,11,7,0.6765
0,,42,31,11,7,0.7381
0,,41,24,17,7,0.5854
0,,39,20,19,7,0.5128
0,,38,28,10,7,0.7368
0,,39,26,13,7,0.6667
0,,35,28,7,7,0.8000
0,,39,24,15,7,0.6154
0,,37,22,15,7,0.5946
0,,40,29,11,7,0.7250
0,,40,24,16,7,0.6000
0,,40,18,22,7,0.4500
0,,40,21,19,7,0.5250
0,,38,23,15,7,0.6053
0,,40,21,19,7,0.5250
0,,39,22,17,7,0.5641
0,,39,25,14,7,0.6410
0,,40,24,16,7,0.6000
0,,40,22,18,7,0.5500
0,,34,21,13,7,0.6176
0,,38,29,9,7,0.7632
0,,39,19,20,7,0.4872
0,,38,18,20,7,0.4737
0,,33,15,18,7,0.4545
0,,34,12,22,7,0.3529
0,,34,21,13,7,0.6176
0,,36,20,16,7,0.5556
0,,37,20,17,7,0.5405
0,,37,14,23,7,0.3784
0,,37,26,11,7,0.7027
0,,32,20,12,7,0.6250
0,,35,24,11,7,0.6857
0,,34,19,15,7,0.5588
0,,38,20,18,7,0.5263
0,,36,14,22,7,0.3889
0,,35,20,15,7,0.5714
0,,33,17,16,7,0.5152
0,,35,22,13,7,0.6286
0,,37,20,17,7,0.5405
0,,37,26,11,7,0.7027
0,,34,19,15,7,0.5588
0,,37,19,18,7,0.5135
0,,38,28,10,7,0.7368
0,,39,17,22,7,0.4359
0,,39,22,17,7,0.5641
0,,32,25,7,7,0.7812
0,,34,21,13,7,0.6176
0,,34,25,9,7,0.7353
0,,38,24,14,7,0.6316
0,,31,23,8,7,0.7419
0,,40,25,15,7,0.6250
0,,32,24,8,7,0.7500
0,,34,23,11,7,0.6765
0,,37,25,12,7,0.6757
0,,41,25,16,7,0.6098
0,,34,21,13,7,0.6176
0,,34,17,17,7,0.5000
0,,42,24,18,7,0.5714
0,,38,27,11,7,0.7105
0,,40,25,15,7,0.6250
0,,41,20,21,7,0.4878
0,,37,25,12,7,0.6757
0,,37,21,16,7,0.5676
0,,40,21,19,7,0.5250
0,,37,23,14,7,0.6216
0,,34,17,17,7,0.5000
0,,38,21,17,7,0.5526
0,,38,23,15,7,0.6053
0,,35,22,13,7,0.6286
0,,39,22,17,7,0.5641
0,,38,15,23,7,0.3947
0,,39,21,18,7,0.5385
0,,38,16,22,7,0.4211
0,,38,23,15,7,0.6053
0,,39,27,12,7,0.6923
0,,38,21,17,7,0.5526
0,,39,24,15,7,0.6154
0,,38,21,17,7,0.5526
0,,35,18,17,7,0.5143
0,,36,22,14,7,0.6111
0,,38,23,15,7,0.6053
0,,33,18,15,7,0.5455
0,,29,13,16,7,0.4483
0,,35,20,15,7,0.5714
0,,33,16,17,7,0.4848
0,,36,21,15,7,0.5833
0,,33,21,12,7,0.6364
0,,37,21,16,7,0.5676
0,,37,22,15,7,0.5946
0,,38,15,23,7,0.3947
0,,32,12,20,7,0.3750
0,,31,24,7,7,0.7742
0,,34,16,18,7,0.4706
0,,35,18,17,7,0.5143
0,,34,18,16,7,0.5294
0,,33,20,13,7,0.6061
0,,37,18,19,7,0.4865
0,,38,13,25,7,0.3421
0,,36,23,13,7,0.6389
0,,35,22,13,7,0.6286
0,,35,18,17,7,0.5143
0,,38,21,17,7,0.5526
0,,39,23,16,7,0.5897
0,,38,12,26,7,0.3158
0,,37,24,13,7,0.6486
0,,41,21,20,7,0.5122
0,,38,25,13,7,0.6579
0,,41,23,18,7,0.5610
0,,39,24,15,7,0.6154
0,,37,23,14,7,0.6216
0,,37,23,14,7,0.6216
0,,38,20,18,7,0.5263
0,,37,22,15,7,0.5946
0,,36,20,16,7,0.5556
0,,34,21,13,7,0.6176
0,,37,24,13,7,0.6486
0,,37,24,13,7,0.6486
0,,38,21,17,7,0.5526
0,,39,19,20,7,0.4872
0,,37,20,17,7,0.5405
0,,34,24,10,7,0.7059
0,,37,20,17,7,0.5405
0,,38,18,20,7,0.4737
0,,40,21,19,7,0.5250
0,,34,20,14,7,0.5882
0,,38,27,11,7,0.7105
0,,34,21,13,7,0.6176
0,,38,19,19,7,0.5000
0,,36,25,11,7,0.6944
0,,37,16,21,7,0.4324
0,,36,19,17,7,0.5278
0,,35,20,15,7,0.5714
0,,35,21,14,7,0.6000
0,,39,17,22,7,0.4359
0,,39,19,20,7,0.4872
0,,36,18,18,7,0.5000
0,,37,24,13,7,0.6486
0,,32,17,15,7,0.5312
0,,35,20,15,7,0.5714
0,,37,22,15,7,0.5946
0,,34,12,22,7,0.3529
0,,31,12,19,7,0.3871
0,,30,17,13,7,0.5667
0,,34,18,16,7,0.5294
0,,34,15,19,7,0.4412
0,,33,25,8,7,0.7576
0,,35,18,17,7,0.5143
0,,36,20,16,7,0.5556
0,,34,22,12,7,0.6471
0,,34,17,17,7,0.5000
0,,37,21,16,7,0.5676
0,,38,20,18,7,0.5263
0,,30,14,16,7,0.4667
0,,37,28,9,7,0.7568
0,,35,18,17,7,0.5143
0,,36,20,16,7,0.5556
0,,36,24,12,7,0.6667
0,,32,16,16,7,0.5000
0,,37,22,15,7,0.5946
0,,32,19,13,7,0.5938
0,,35,21,14,7,0.6000
0,,35,23,12,7,0.6571
0,,35,21,14,7,0.6000
0,,37,23,14,7,0.6216
0,,37,20,17,7,0.5405
0,,35,24,11,7,0.6857
0,,36,21,15,7,0.5833
0,,37,23,14,7,0.6216
0,,38,22,16,7,0.5789
0,,35,19,16,7,0.5429
0,,36,26,10,7,0.7222
0,,38,24,14,7,0.6316
0,,36,31,5,7,0.8611
0,,37,28,9,7,0.7568
0,,35,22,13,7,0.6286
0,,39,25,14,7,0.6410
0,,38,27,11,7,0.7105
0,,40,22,18,7,0.5500
0,,38,27,11,7,0.7105
0,,40,27,13,7,0.6750
0,,39,25,14,7,0.6410
0,,36,27,9,7,0.7500
0,,38,22,16,7,0.5789
0,,38,24,14,7,0.6316
0,,40,25,15,7,0.6250
0,,40,21,19,7,0.5250
0,,33,23,10,7,0.6970
0,,32,20,12,7,0.6250
0,,35,19,16,7,0.5429
0,,33,20,13,7,0.6061
0,,37,23,14,7,0.6216
0,,33,22,11,7,0.6667
0,,37,21,16,7,0.5676
0,,35,22,13,7,0.6286
0,,36,19,17,7,0.5278
0,,38,20,18,7,0.5263
0,,37,20,17,7,0.5405
0,,37,23,14,7,0.6216
0,,36,25,11,7,0.6944
0,,32,18,14,6,0.5625
0,,35,18,17,6,0.5143
0,,29,12,17,6,0.4138
0,,30,13,17,6,0.4333
0,,29,19,10,6,0.6552
0,,33,18,15,6,0.5455
0,,32,16,16,6,0.5000
0,,31,14,17,6,0.4516
0,,29,14,15,6,0.4828
0,,33,14,19,6,0.4242
0,,29,12,17,6,0.4138
0,,32,18,14,6,0.5625
0,,31,18,13,6,0.5806
0,,30,12,18,6,0.4000
0,,32,13,19,6,0.4062
0,,32,18,14,6,0.5625
0,,31,18,13,6,0.5806
0,,30,12,18,6,0.4000
0,,33,12,21,6,0.3636
0,,35,18,17,6,0.5143
0,,32,14,18,6,0.4375
0,,33,12,21,6,0.3636
0,,33,18,15,6,0.5455
0,,29,14,15,6,0.4828
0,,31,20,11,6,0.6452
0,,31,14,17,6,0.4516
0,,29,20,9,6,0.6897
0,,31,18,13,6,0.5806
0,,32,19,13,6,0.5938
0,,35,21,14,6,0.6000
0,,33,20,13,6,0.6061
0,,33,18,15,6,0.5455
0,,31,19,12,6,0.6129
0,,33,22,11,6,0.6667
0,,33,18,15,6,0.5455
0,,35,20,15,6,0.5714
0,,33,20,13,6,0.6061
0,,28,18,10,6,0.6429
0,,32,14,18,6,0.4375
0,,33,21,12,6,0.6364
0,,31,19,12,6,0.6129
0,,30,19,11,6,0.6333
0,,33,17,16,6,0.5152
0,,33,19,14,6,0.5758
0,,31,21,10,6,0.6774
0,,34,15,19,6,0.4412
0,,33,23,10,6,0.6970
0,,33,19,14,6,0.5758
0,,31,21,10,6,0.6774
0,,33,23,10,6,0.6970
0,,33,18,15,6,0.5455
0,,32,19,13,6,0.5938
0,,32,21,11,6,0.6562
0,,29,17,12,6,0.5862
0,,32,18,14,6,0.5625
0,,33,17,16,6,0.5152
0,,27,17,10,6,0.6296
0,,34,17,17,6,0.5000
0,,31,15,16,6,0.4839
0,,34,12,22,6,0.3529
0,,32,14,18,6,0.4375
0,,31,12,19,6,0.3871
0,,33,18,15,6,0.5455
0,,28,15,13,6,0.5357
0,,30,12,18,6,0.4000
0,,31,12,19,6,0.3871
0,,29,14,15,6,0.4828
0,,31,12,19,6,0.3871
0,,31,13,18,6,0.4194
0,,31,15,16,6,0.4839
0,,31,12,19,6,0.3871
0,,31,19,12,6,0.6129
0,,30,17,13,6,0.5667
0,,30,17,13,6,0.5667
0,,34,16,18,6,0.4706
0,,32,16,16,6,0.5000
0,,30,15,15,6,0.5000
0,,36,22,14,6,0.6111
0,,34,14,20,6,0.4118
0,,33,19,14,6,0.5758
0,,32,16,16,6,0.5000
0,,34,23,11,6,0.6765
0,,32,21,11,6,0.6562
0,,32,17,15,6,0.5312
0,,32,15,17,6,0.4688
0,,32,17,15,6,0.5312
0,,32,20,12,6,0.6250
0,,33,19,14,6,0.5758
0,,34,23,11,6,0.6765
0,,31,17,14,6,0.5484
0,,34,22,12,6,0.6471
0,,33,23,10,6,0.6970
0,,33,24,9,6,0.7273
0,,33,22,11,6,0.6667
0,,33,17,16,6,0.5152
0,,33,21,12,6,0.6364
0,,31,18,13,6,0.5806
0,,32,17,15,6,0.5312
0,,33,15,18,6,0.4545
0,,33,29,4,6,0.8788
0,,34,23,11,6,0.6765
0,,32,20,12,6,0.6250
0,,30,18,12,6,0.6000
0,,33,19,14,6,0.5758
0,,33,24,9,6,0.7273
0,,34,23,11,6,0.6765
0,,33,17,16,6,0.5152
0,,32,11,21,6,0.3438
0,,34,23,11,6,0.6765
0,,33,17,16,6,0.5152
0,,34,18,16,6,0.5294
0,,31,16,15,6,0.5161
0,,32,26,6,6,0.8125
0,,33,20,13,6,0.6061
0,,32,21,11,6,0.6562
0,,32,15,17,6,0.4688
0,,33,12,21,6,0.3636
0,,35,22,13,6,0.6286
0,,35,12,23,6,0.3429
0,,32,13,19,6,0.4062
0,,31,12,19,6,0.3871
0,,31,20,11,6,0.6452
0,,29,18,11,6,0.6207
0,,34,16,18,6,0.4706
0,,33,16,17,6,0.4848
0,,32,8,24,6,0.2500
0,,30,15,15,6,0.5000
0,,31,19,12,6,0.6129
0,,32,13,19,6,0.4062
0,,31,13,18,6,0.4194
0,,31,18,13,6,0.5806
0,,33,18,15,6,0.5455
0,,28,11,17,6,0.3929
0,,31,18,13,6,0.5806
0,,30,24,6,6,0.8000
0,,29,16,13,6,0.5517
0,,31,18,13,6,0.5806
0,,30,16,14,6,0.5333
0,,31,22,9,6,0.7097
0,,33,17,16,6,0.5152
0,,33,15,18,6,0.4545
0,,34,23,11,6,0.6765
0,,33,19,14,6,0.5758
0,,34,18,16,6,0.5294
0,,35,22,13,6,0.6286
0,,34,23,11,6,0.6765
0,,35,18,17,6,0.5143
0,,34,16,18,6,0.4706
0,,34,21,13,6,0.6176
0,,29,18,11,6,0.6207
0,,32,20,12,6,0.6250
0,,29,19,10,6,0.6552
0,,34,19,15,6,0.5588
0,,32,19,13,6,0.5938
0,,30,21,9,6,0.7000
0,,34,20,14,6,0.5882
0,,34,21,13,6,0.6176
0,,30,18,12,6,0.6000
0,,33,20,13,6,0.6061
0,,35,18,17,6,0.5143
0,,30,18,12,6,0.6000
0,,32,23,9,6,0.7188
0,,30,23,7,6,0.7667
0,,34,18,16,6,0.5294
0,,32,18,14,6,0.5625
0,,32,18,14,6,0.5625
0,,34,16,18,6,0.4706
0,,33,21,12,6,0.6364
0,,31,15,16,6,0.4839
0,,32,15,17,6,0.4688
0,,32,16,16,6,0.5000
0,,33,22,11,6,0.6667
0,,34,18,16,6,0.5294
0,,32,24,8,6,0.7500
0,,32,20,12,6,0.6250
0,,32,15,17,6,0.4688
0,,33,19,14,6,0.5758
0,,31,12,19,6,0.3871
0,,28,18,10,6,0.6429
0,,31,18,13,6,0.5806
0,,30,14,16,6,0.4667
0,,27,15,12,6,0.5556
0,,33,17,16,6,0.5152
0,,31,20,11,6,0.6452
0,,35,11,24,6,0.3143
0,,33,21,12,6,0.6364
0,,29,20,9,6,0.6897
0,,30,16,14,6,0.5333
0,,33,21,12,6,0.6364
0,,28,20,8,6,0.7143
0,,29,18,11,6,0.6207
0,,31,17,14,6,0.5484
0,,29,26,3,6,0.8966
0,,30,16,14,6,0.5333
0,,30,16,14,6,0.5333
0,,29,13,16,6,0.4483
0,,32,14,18,6,0.4375
0,,30,24,6,6,0.8000
0,,35,22,13,6,0.6286
0,,31,19,12,6,0.6129
0,,31,19,12,6,0.6129
0,,32,19,13,6,0.5938
0,,33,23,10,6,0.6970
0,,34,23,11,6,0.6765
0,,33,19,14,6,0.5758
0,,35,23,12,6,0.6571
0,,30,21,9,6,0.7000
0,,33,21,12,6,0.6364
0,,36,26,10,6,0.7222
0,,31,17,14,6,0.5484
0,,34,25,9,6,0.7353
0,,32,21,11,6,0.6562
0,,34,20,14,6,0.5882
0,,32,20,12,6,0.6250
0,,30,19,11,6,0.6333
0,,34,23,11,6,0.6765
0,,32,20,12,6,0.6250
0,,33,21,12,6,0.6364
0,,30,17,13,6,0.5667
0,,33,23,10,6,0.6970
0,,35,19,16,6,0.5429
0,,33,23,10,6,0.6970
0,,34,20,14,6,0.5882
0,,33,20,13,6,0.6061
0,,34,16,18,6,0.4706
0,,35,17,18,6,0.4857
0,,35,22,13,6,0.6286
0,,32,15,17,6,0.4688
0,,31,13,18,6,0.4194
0,,35,19,16,6,0.5429
0,,33,18,15,6,0.5455
0,,35,22,13,6,0.6286
0,,33,21,12,6,0.6364
0,,30,17,13,6,0.5667
0,,31,20,11,6,0.6452
0,,36,24,12,6,0.6667
0,,25,6,19,6,0.2400
0,,30,13,17,6,0.4333
0,,28,18,10,6,0.6429
0,,32,18,14,6,0.5625
0,,28,14,14,6,0.5000
0,,33,12,21,6,0.3636
0,,28,18,10,6,0.6429
0,,31,18,13,6,0.5806
0,,29,12,17,6,0.4138
0,,29,12,17,6,0.4138
0,,27,12,15,6,0.4444
0,,29,12,17,6,0.4138
0,,29,12,17,6,0.4138
0,,28,12,16,6,0.4286
0,,27,13,14,6,0.4815
0,,32,16,16,6,0.5000
0,,28,17,11,6,0.6071
0,,28,16,12,6,0.5714
0,,32,12,20,6,0.3750
0,,33,21,12,6,0.6364
0,,32,14,18,6,0.4375
0,,32,22,10,6,0.6875
0,,29,19,10,6,0.6552
0,,33,22,11,6,0.6667
0,,31,22,9,6,0.7097
0,,33,19,14,6,0.5758
0,,34,22,12,6,0.6471
0,,33,21,12,6,0.6364
0,,34,21,13,6,0.6176
0,,32,17,15,6,0.5312
0,,33,20,13,6,0.6061
0,,33,20,13,6,0.6061
0,,31,18,13,6,0.5806
0,,28,21,7,6,0.7500
0,,30,21,9,6,0.7000
0,,29,21,8,6,0.7241
0,,33,24,9,6,0.7273
0,,29,20,9,6,0.6897
0,,34,19,15,6,0.5588
0,,34,21,13,6,0.6176
0,,31,20,11,6,0.6452
0,,30,19,11,6,0.6333
0,,33,19,14,6,0.5758
0,,34,25,9,6,0.7353
0,,30,17,13,6,0.5667
0,,29,21,8,6,0.7241
0,,31,15,16,6,0.4839
0,,30,18,12,6,0.6000
0,,31,13,18,6,0.4194
0,,30,16,14,6,0.5333
0,,31,19,12,6,0.6129
0,,32,19,13,6,0.5938
0,,30,21,9,6,0.7000
0,,30,21,9,6,0.7000
0,,33,19,14,6,0.5758
0,,30,24,6,6,0.8000
0,,29,16,13,6,0.5517
0,,29,17,12,6,0.5862
0,,30,19,11,6,0.6333
0,,29,18,11,6,0.6207
0,,27,9,18,6,0.3333
0,,29,15,14,6,0.5172
0,,29,12,17,6,0.4138
0,,30,18,12,6,0.6000
0,,30,20,10,6,0.6667
0,,31,15,16,6,0.4839
0,,31,18,13,6,0.5806
0,,32,18,14,6,0.5625
0,,33,22,11,6,0.6667
0,,31,18,13,6,0.5806
0,,31,20,11,6,0.6452
0,,29,15,14,6,0.5172
0,,30,14,16,6,0.4667
0,,31,19,12,6,0.6129
0,,32,22,10,6,0.6875
0,,31,15,16,6,0.4839
0,,30,15,15,6,0.5000
0,,33,16,17,6,0.4848
0,,32,16,16,6,0.5000
0,,30,17,13,6,0.5667
0,,34,17,17,6,0.5000
0,,31,21,10,6,0.6774
0,,34,22,12,6,0.6471
0,,33,19,14,6,0.5758
0,,31,23,8,6,0.7419
0,,33,21,12,6,0.6364
0,,32,22,10,6,0.6875
0,,34,17,17,6,0.5000
0,,32,16,16,6,0.5000
0,,27,20,7,6,0.7407
0,,29,20,9,6,0.6897
0,,31,12,19,6,0.3871
0,,34,21,13,6,0.6176
0,,33,22,11,6,0.6667
0,,33,23,10,6,0.6970
0,,33,18,15,6,0.5455
0,,33,21,12,6,0.6364
0,,32,15,17,6,0.4688
0,,32,21,11,6,0.6562
0,,35,18,17,6,0.5143
0,,35,26,9,6,0.7429
0,,30,17,13,6,0.5667
0,,29,16,13,6,0.5517
0,,32,20,12,6,0.6250
0,,29,19,10,6,0.6552
0,,31,17,14,6,0.5484
0,,32,18,14,6,0.5625
0,,36,16,20,6,0.4444
0,,32,15,17,6,0.4688
0,,32,22,10,6,0.6875
0,,31,22,9,6,0.7097
0,,33,17,16,6,0.5152
0,,31,20,11,6,0.6452
0,,31,17,14,6,0.5484
0,,32,15,17,6,0.4688
0,,30,20,10,6,0.6667
0,,32,17,15,6,0.5312
0,,30,18,12,6,0.6000
0,,27,18,9,5,0.6667
0,,23,12,11,5,0.5217
0,,27,15,12,5,0.5556
0,,26,15,11,5,0.5769
0,,25,14,11,5,0.5600
0,,25,18,7,5,0.7200
0,,23,13,10,5,0.5652
0,,27,12,15,5,0.4444
0,,26,13,13,5,0.5000
0,,27,9,18,5,0.3333
0,,25,18,7,5,0.7200
0,,28,14,14,5,0.5000
0,,25,18,7,5,0.7200
0,,25,18,7,5,0.7200
0,,25,17,8,5,0.6800
0,,26,15,11,5,0.5769
0,,25,15,10,5,0.6000
0,,26,16,10,5,0.6154
0,,26,15,11,5,0.5769
0,,27,12,15,5,0.4444
0,,29,12,17,5,0.4138
0,,29,17,12,5,0.5862
0,,30,18,12,5,0.6000
0,,28,18,10,5,0.6429
0,,28,17,11,5,0.6071
0,,29,17,12,5,0.5862
0,,27,16,11,5,0.5926
0,,28,13,15,5,0.4643
0,,29,18,11,5,0.6207
0,,28,13,15,5,0.4643
0,,26,13,13,5,0.5000
0,,27,11,16,5,0.4074
0,,26,16,10,5,0.6154
0,,27,17,10,5,0.6296
0,,28,20,8,5,0.7143
0,,26,19,7,5,0.7308
0,,27,19,8,5,0.7037
0,,26,16,10,5,0.6154
0,,26,18,8,5,0.6923
0,,26,14,12,5,0.5385
0,,29,17,12,5,0.5862
0,,29,16,13,5,0.5517
0,,26,15,11,5,0.5769
0,,29,19,10,5,0.6552
0,,26,16,10,5,0.6154
0,,26,16,10,5,0.6154
0,,29,17,12,5,0.5862
0,,28,20,8,5,0.7143
0,,28,14,14,5,0.5000
0,,27,14,13,5,0.5185
0,,28,13,15,5,0.4643
0,,24,15,9,5,0.6250
0,,26,16,10,5,0.6154
0,,29,17,12,5,0.5862
0,,28,12,16,5,0.4286
0,,27,20,7,5,0.7407
0,,28,14,14,5,0.5000
0,,27,16,11,5,0.5926
0,,28,15,13,5,0.5357
0,,26,18,8,5,0.6923
0,,25,12,13,5,0.4800
0,,27,12,15,5,0.4444
0,,24,8,16,5,0.3333
0,,23,14,9,5,0.6087
0,,27,16,11,5,0.5926
0,,27,13,14,5,0.4815
0,,24,14,10,5,0.5833
0,,24,17,7,5,0.7083
0,,27,13,14,5,0.4815
0,,28,17,11,5,0.6071
0,,28,12,16,5,0.4286
0,,26,16,10,5,0.6154
0,,25,16,9,5,0.6400
0,,27,11,16,5,0.4074
0,,27,18,9,5,0.6667
0,,28,14,14,5,0.5000
0,,25,14,11,5,0.5600
0,,28,15,13,5,0.5357
0,,30,14,16,5,0.4667
0,,28,10,18,5,0.3571
0,,30,18,12,5,0.6000
0,,29,20,9,5,0.6897
0,,29,20,9,5,0.6897
0,,30,17,13,5,0.5667
0,,24,19,5,5,0.7917
0,,27,16,11,5,0.5926
0,,27,15,12,5,0.5556
0,,30,20,10,5,0.6667
0,,29,11,18,5,0.3793
0,,27,16,11,5,0.5926
0,,30,14,16,5,0.4667
0,,28,18,10,5,0.6429
0,,28,23,5,5,0.8214
0,,27,18,9,5,0.6667
0,,29,17,12,5,0.5862
0,,28,18,10,5,0.6429
0,,29,18,11,5,0.6207
0,,27,19,8,5,0.7037
0,,30,19,11,5,0.6333
0,,28,17,11,5,0.6071
0,,30,24,6,5,0.8000
0,,26,21,5,5,0.8077
0,,27,17,10,5,0.6296
0,,28,17,11,5,0.6071
0,,28,19,9,5,0.6786
0,,27,9,18,5,0.3333
0,,27,16,11,5,0.5926
0,,28,15,13,5,0.5357
0,,27,15,12,5,0.5556
0,,29,15,14,5,0.5172
0,,26,13,13,5,0.5000
0,,25,14,11,5,0.5600
0,,28,14,14,5,0.5000
0,,26,18,8,5,0.6923
0,,25,17,8,5,0.6800
0,,26,16,10,5,0.6154
0,,25,16,9,5,0.6400
0,,27,21,6,5,0.7778
0,,23,18,5,4,0.7826
0,,21,6,15,4,0.2857
0,,21,12,9,4,0.5714
0,,21,7,14,4,0.3333
0,,19,12,7,4,0.6316
0,,17,12,5,4,0.7059
0,,22,14,8,4,0.6364
0,,18,12,6,4,0.6667
0,,21,12,9,4,0.5714
0,,21,18,3,4,0.8571
0,,19,13,6,4,0.6842
0,,22,7,15,4,0.3182
0,,23,12,11,4,0.5217
0,,20,12,8,4,0.6000
0,,20,12,8,4,0.6000
0,,21,12,9,4,0.5714
0,,22,12,10,4,0.5455
0,,21,12,9,4,0.5714
0,,21,12,9,4,0.5714
0,,23,6,17,4,0.2609
0,,22,12,10,4,0.5455
0,,22,12,10,4,0.5455
0,,24,12,12,4,0.5000
0,,24,18,6,4,0.7500
0,,23,12,11,4,0.5217
0,,23,13,10,4,0.5652
0,,23,12,11,4,0.5217
0,,23,12,11,4,0.5217
0,,23,16,7,4,0.6957
0,,24,18,6,4,0.7500
0,,23,12,11,4,0.5217
0,,22,18,4,4,0.8182
0,,23,15,8,4,0.6522
0,,22,16,6,4,0.7273
0,,22,12,10,4,0.5455
0,,23,12,11,4,0.5217
0,,20,6,14,4,0.3000
0,,22,13,9,4,0.5909
0,,23,12,11,4,0.5217
0,,23,15,8,4,0.6522
0,,22,12,10,4,0.5455
0,,21,11,10,4,0.5238
0,,22,15,7,4,0.6818
0,,21,6,15,4,0.2857
0,,22,12,10,4,0.5455
0,,23,15,8,4,0.6522
0,,20,12,8,4,0.6000
0,,23,17,6,4,0.7391
0,,21,7,14,4,0.3333
0,,23,16,7,4,0.6957
0,,23,12,11,4,0.5217
0,,23,18,5,4,0.7826
0,,23,11,12,4,0.4783
0,,24,7,17,4,0.2917
0,,23,12,11,4,0.5217
0,,24,15,9,4,0.6250
0,,21,15,6,4,0.7143
0,,22,14,8,4,0.6364
0,,23,16,7,4,0.6957
0,,22,12,10,4,0.5455
0,,18,12,6,4,0.6667
0,,20,12,8,4,0.6000
0,,18,7,11,4,0.3889
0,,19,12,7,4,0.6316
0,,18,12,6,4,0.6667
0,,22,12,10,4,0.5455
0,,22,12,10,4,0.5455
0,,21,12,9,4,0.5714
0,,20,12,8,4,0.6000
0,,19,6,13,4,0.3158
0,,21,12,9,4,0.5714
0,,19,12,7,4,0.6316
0,,21,12,9,4,0.5714
0,,17,6,11,4,0.3529
0,,19,12,7,4,0.6316
0,,22,6,16,4,0.2727
0,,19,18,1,4,0.9474
0,,22,18,4,4,0.8182
0,,23,18,5,4,0.7826
0,,23,16,7,4,0.6957
0,,21,12,9,4,0.5714
0,,22,12,10,4,0.5455
0,,22,12,10,4,0.5455
0,,22,12,10,4,0.5455
